date_reg,type,maker,model,colour,fuel,state
2026-01-30,motokar,MG,MG4,white,electric,Rakan Niaga
2026-01-30,motokar,MG,MG4,red,electric,Rakan Niaga
2026-01-30,motokar,MG,MG4,orange,electric,Rakan Niaga
2026-01-30,motokar,MG,MG4,grey,electric,Selangor
2026-01-30,motokar,MG,MG4,black,electric,Sarawak
2026-01-30,motokar,MG,MG4,black,electric,W.P. Kuala Lumpur
2026-01-30,motokar,MG,MG4,red,electric,W.P. Kuala Lumpur
2026-01-30,motokar,MG,S5,grey,electric,Sarawak
2026-01-30,motokar,MG,S5,grey,electric,Rakan Niaga
2026-01-30,motokar,MG,S5,white,electric,Rakan Niaga
2026-01-30,motokar,MG,S5,grey,electric,Pulau Pinang
2026-01-30,motokar,MG,S5,red,electric,Rakan Niaga
2026-01-30,motokar,MG,S5,beige,electric,Rakan Niaga
2026-01-30,motokar,MG,S5,silver,electric,Rakan Niaga
2026-01-30,jip,Mini,Aceman,green,electric,Rakan Niaga
2026-01-30,motokar,Mini,Cooper,red,electric,Rakan Niaga
2026-01-30,jip,Mini,Countryman,grey,electric,W.P. Kuala Lumpur
2026-01-30,jip,Mini,John Cooper Works,white,electric,Rakan Niaga
2026-01-30,motokar,Porsche,Taycan,blue,electric,W.P. Kuala Lumpur
2026-01-30,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-01-30,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-01-30,motokar,Proton,e.MAS 5,white,electric,Sarawak
2026-01-30,motokar,Proton,e.MAS 5,silver,electric,W.P. Kuala Lumpur
2026-01-30,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-01-30,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-01-30,motokar,Proton,e.MAS 5,white,electric,Perlis
2026-01-30,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-01-30,motokar,Proton,e.MAS 5,white,electric,W.P. Kuala Lumpur
2026-01-30,motokar,Proton,e.MAS 5,pink,electric,W.P. Kuala Lumpur
2026-01-30,motokar,Proton,e.MAS 5,grey,electric,Johor
2026-01-30,motokar,Proton,e.MAS 5,pink,electric,Negeri Sembilan
2026-01-30,motokar,Proton,e.MAS 5,silver,electric,Selangor
2026-01-30,motokar,Proton,e.MAS 5,yellow,electric,Sarawak
2026-01-30,motokar,Proton,e.MAS 5,grey,electric,W.P. Kuala Lumpur
2026-01-30,motokar,Proton,e.MAS 5,yellow,electric,Negeri Sembilan
2026-01-30,motokar,Proton,e.MAS 5,yellow,electric,W.P. Kuala Lumpur
2026-01-30,motokar,Proton,e.MAS 5,grey,electric,Selangor
2026-01-30,motokar,Proton,e.MAS 5,pink,electric,Pulau Pinang
2026-01-30,motokar,Proton,e.MAS 5,pink,electric,Johor
2026-01-30,motokar,Proton,e.MAS 5,white,electric,Selangor
2026-01-30,motokar,Proton,e.MAS 5,grey,electric,Pulau Pinang
2026-01-30,motokar,Proton,e.MAS 5,grey,electric,Sarawak
2026-01-30,motokar,Proton,e.MAS 5,silver,electric,Sarawak
2026-01-30,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-01-30,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-01-30,jip,Proton,e.MAS 7,silver,electric,W.P. Kuala Lumpur
2026-01-30,jip,Proton,e.MAS 7,green,electric,W.P. Kuala Lumpur
2026-01-30,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-01-30,jip,Proton,e.MAS 7,silver,electric,Selangor
2026-01-30,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-01-30,jip,Proton,e.MAS 7,pink,electric,Selangor
2026-01-30,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-01-30,jip,Proton,e.MAS 7,grey,electric,W.P. Kuala Lumpur
2026-01-30,jip,Smart,Brabus,beige,electric,Rakan Niaga
2026-01-30,jip,Smart,Brabus,white,electric,Pulau Pinang
2026-01-30,jip,Smart,Brabus,silver,electric,Rakan Niaga
2026-01-30,jip,Smart,Brabus,black,electric,Rakan Niaga
2026-01-30,motokar,Tesla,Model 3,black,electric,Selangor
2026-01-30,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-01-30,motokar,Tesla,Model 3,silver,electric,Rakan Niaga
2026-01-30,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-01-30,motokar,Tesla,Model Y,blue,electric,W.P. Kuala Lumpur
2026-01-30,motokar,TQ Wuling,Bingo,purple,electric,Rakan Niaga
2026-01-30,motokar,TQ Wuling,Bingo,white,electric,Rakan Niaga
2026-01-30,jip,Volvo,EC40,black,electric,Rakan Niaga
2026-01-30,jip,Volvo,EC40,gold,electric,Rakan Niaga
2026-01-30,motokar,Volvo,ES90,grey,electric,Rakan Niaga
2026-01-30,motokar,Volvo,ES90,blue,electric,Rakan Niaga
2026-01-30,motokar,Volvo,ES90,grey,electric,Melaka
2026-01-30,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-01-30,jip,Xpeng,G6,silver,electric,Rakan Niaga
2026-01-30,jip,Xpeng,G6,black,electric,Rakan Niaga
2026-01-30,jip,Xpeng,G6,silver,electric,W.P. Kuala Lumpur
2026-01-30,jip,Xpeng,G6,grey,electric,Rakan Niaga
2026-01-30,jip,Xpeng,G6,white,electric,Rakan Niaga
2026-01-30,window_van,Xpeng,X9,silver,electric,Rakan Niaga
2026-01-30,window_van,Xpeng,X9,grey,electric,Rakan Niaga
2026-01-30,window_van,Zeekr,009,white,electric,Rakan Niaga
2026-01-30,window_van,Zeekr,009,white,electric,W.P. Kuala Lumpur
2026-01-30,window_van,Zeekr,009,black,electric,W.P. Kuala Lumpur
2026-01-30,window_van,Zeekr,009,black,electric,Rakan Niaga
2026-01-30,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-01-30,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-01-30,jip,Zeekr,7X,green,electric,Melaka
2026-01-30,jip,Zeekr,7X,grey,electric,Selangor
2026-01-30,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-01-30,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-01-30,jip,Zeekr,7X,grey,electric,Johor
2026-01-30,jip,Zeekr,7X,black,electric,W.P. Kuala Lumpur
2026-01-30,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-01-30,jip,Zeekr,7X,black,electric,Johor
2026-01-30,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-01-31,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-01-31,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-01-31,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-01-31,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-01-31,motokar,BYD,M6,grey,electric,Rakan Niaga
2026-01-31,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-01-31,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-01-31,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-01-31,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-01-31,motokar,BYD,Seal 6,yellow,electric,Rakan Niaga
2026-01-31,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-01-31,motokar,BYD,Seal,white,electric,Rakan Niaga
2026-01-31,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-01-31,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-01-31,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur 03,green,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur 03,silver,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-01-31,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-01-31,window_van,Denza,D9,blue,electric,Rakan Niaga
2026-01-31,window_van,Denza,D9,black,electric,Rakan Niaga
2026-01-31,window_van,Denza,D9,white,electric,Rakan Niaga
2026-01-31,motokar,Dong Feng,Box E3,white,electric,Rakan Niaga
2026-01-31,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-01-31,jip,Leapmotor,B10,blue,electric,Rakan Niaga
2026-01-31,jip,Leapmotor,C10,grey,electric,Rakan Niaga
2026-01-31,jip,Leapmotor,C10,green,electric,Rakan Niaga
2026-01-31,jip,Leapmotor,C10,white,electric,Rakan Niaga
2026-01-31,motokar,Mercedes Benz,EQS,silver,electric,Rakan Niaga
2026-01-31,motokar,Mercedes Benz,EQS,blue,electric,Rakan Niaga
2026-01-31,motokar,MG,MG4,orange,electric,Rakan Niaga
2026-01-31,motokar,MG,MG4,grey,electric,Rakan Niaga
2026-01-31,motokar,MG,MG4,silver,electric,Rakan Niaga
2026-01-31,motokar,MG,MG4,red,electric,Rakan Niaga
2026-01-31,motokar,MG,S5,red,electric,Rakan Niaga
2026-01-31,motokar,MG,S5,grey,electric,Rakan Niaga
2026-01-31,motokar,MG,S5,white,electric,Rakan Niaga
2026-01-31,motokar,MG,S5,gold,electric,Rakan Niaga
2026-01-31,motokar,MG,S5,beige,electric,Rakan Niaga
2026-01-31,jip,Mini,Aceman,grey,electric,Rakan Niaga
2026-01-31,jip,Mini,Aceman,blue,electric,Rakan Niaga
2026-01-31,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-01-31,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-01-31,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-01-31,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-01-31,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-01-31,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-01-31,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-01-31,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-01-31,jip,Smart,Brabus,grey,electric,Rakan Niaga
2026-01-31,jip,Smart,Brabus,black,electric,Rakan Niaga
2026-01-31,motokar,TQ Wuling,Bingo,blue,electric,Rakan Niaga
2026-01-31,window_van,Zeekr,009,white,electric,Rakan Niaga
2026-01-31,window_van,Zeekr,009,black,electric,Rakan Niaga
2026-01-31,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-01-31,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-01-31,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-01-31,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-01-31,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-02-01,motokar,BYD,Seal,grey,electric,Rakan Niaga
2026-02-01,jip,Leapmotor,C10,white,electric,Rakan Niaga
2026-02-01,jip,Mini,Aceman,silver,electric,Terengganu
2026-02-01,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-02-02,jip,Chery,iCaur 03,white,electric,Melaka
2026-02-02,jip,Mini,Countryman,grey,electric,Rakan Niaga
2026-02-02,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-02-02,motokar,Proton,e.MAS 5,silver,electric,Melaka
2026-02-02,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-02-02,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-02-02,motokar,Proton,e.MAS 5,silver,electric,Sarawak
2026-02-02,motokar,Proton,e.MAS 5,pink,electric,Pahang
2026-02-02,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-02-03,jip,BYD,Atto 2,grey,electric,Selangor
2026-02-03,jip,BYD,Atto 3,black,electric,Johor
2026-02-03,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-02-03,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-02-03,jip,BYD,Sealion,grey,electric,Kelantan
2026-02-03,jip,BYD,Sealion,grey,electric,Perak
2026-02-03,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-02-03,jip,Chery,iCaur 03,black,electric,Pulau Pinang
2026-02-03,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-02-03,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-02-03,jip,Chery,iCaur V23,grey,electric,Johor
2026-02-03,jip,Chery,iCaur V23,white,electric,Johor
2026-02-03,jip,Chery,iCaur V23,black,electric,W.P. Kuala Lumpur
2026-02-03,motokar,Dong Feng,Box E3,blue,electric,Selangor
2026-02-03,motokar,Great Wall,Ora,black,electric,Pulau Pinang
2026-02-03,motokar,MG,MG4,grey,electric,Rakan Niaga
2026-02-03,motokar,Neta,V,green,electric,Rakan Niaga
2026-02-03,jip,Neta,X,black,electric,Negeri Sembilan
2026-02-03,jip,Neta,X,white,electric,Rakan Niaga
2026-02-03,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-02-03,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-02-03,motokar,Proton,e.MAS 5,silver,electric,Pahang
2026-02-03,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-02-03,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-02-03,motokar,Proton,e.MAS 5,grey,electric,W.P. Kuala Lumpur
2026-02-03,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-02-03,jip,Proton,e.MAS 7,grey,electric,Selangor
2026-02-03,jip,Proton,e.MAS 7,silver,electric,W.P. Kuala Lumpur
2026-02-03,jip,Proton,e.MAS 7,silver,electric,Pahang
2026-02-03,jip,Smart,Brabus,beige,electric,W.P. Kuala Lumpur
2026-02-03,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-02-03,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-02-03,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-02-03,motokar,Tesla,Model 3,white,electric,W.P. Kuala Lumpur
2026-02-03,motokar,Tesla,Model 3,white,electric,Johor
2026-02-03,window_van,Xpeng,X9,white,electric,Rakan Niaga
2026-02-03,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-02-03,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-02-04,motokar,BMW,i4,blue,electric,W.P. Kuala Lumpur
2026-02-04,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-02-04,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-02-04,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-02-04,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-02-04,motokar,BYD,Seal,grey,electric,W.P. Kuala Lumpur
2026-02-04,motokar,BYD,Seal,black,electric,Rakan Niaga
2026-02-04,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-02-04,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-02-04,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-02-04,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-02-04,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-02-04,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-02-04,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-02-04,jip,Chery,Omoda 5,green,electric,Rakan Niaga
2026-02-04,motokar,Dong Feng,Box E3,white,electric,W.P. Kuala Lumpur
2026-02-04,motokar,Dong Feng,Box E3,purple,electric,Sabah
2026-02-04,motokar,Dong Feng,Box E3,blue,electric,Rakan Niaga
2026-02-04,motokar,Great Wall,Ora,purple,electric,Rakan Niaga
2026-02-04,motokar,Great Wall,Ora,beige,electric,Rakan Niaga
2026-02-04,jip,Leapmotor,C10,white,electric,Rakan Niaga
2026-02-04,motokar,Mercedes Benz,EQS,silver,electric,W.P. Kuala Lumpur
2026-02-04,motokar,MG,MG4,white,electric,Rakan Niaga
2026-02-04,motokar,MG,S5,grey,electric,Rakan Niaga
2026-02-04,jip,Mini,Aceman,orange,electric,W.P. Kuala Lumpur
2026-02-04,jip,Mini,Aceman,white,electric,W.P. Kuala Lumpur
2026-02-04,motokar,Proton,e.MAS 5,grey,electric,Melaka
2026-02-04,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-02-04,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-02-04,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-02-04,motokar,Proton,e.MAS 5,white,electric,Selangor
2026-02-04,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-02-04,motokar,Proton,e.MAS 5,white,electric,Sarawak
2026-02-04,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-02-04,motokar,Proton,e.MAS 5,grey,electric,Pulau Pinang
2026-02-04,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-02-04,motokar,Tesla,Model 3,black,electric,Rakan Niaga
2026-02-04,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-02-04,motokar,Tesla,Model 3,grey,electric,Pulau Pinang
2026-02-04,motokar,Tesla,Model 3,grey,electric,W.P. Kuala Lumpur
2026-02-04,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-02-04,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-02-04,motokar,Tesla,Model Y,white,electric,W.P. Kuala Lumpur
2026-02-04,window_van,Xpeng,X9,grey,electric,W.P. Kuala Lumpur
2026-02-04,window_van,Zeekr,009,white,electric,Pulau Pinang
2026-02-04,window_van,Zeekr,009,green,electric,W.P. Kuala Lumpur
2026-02-04,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-02-04,jip,Zeekr,7X,blue,electric,Selangor
2026-02-04,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-02-04,jip,Zeekr,7X,grey,electric,Selangor
2026-02-04,jip,Zeekr,7X,green,electric,Selangor
2026-02-05,jip,BMW,iX2,grey,electric,Rakan Niaga
2026-02-05,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-02-05,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-02-05,motokar_pelbagai_utiliti,BYD,M6,white,electric,Rakan Niaga
2026-02-05,motokar,BYD,Seal 6,blue,electric,Kelantan
2026-02-05,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-02-05,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-02-05,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-02-05,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-02-05,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-02-05,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-02-05,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-02-05,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-02-05,jip,Chery,iCaur 03,white,electric,W.P. Kuala Lumpur
2026-02-05,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-02-05,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-02-05,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-02-05,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-02-05,jip,Chery,iCaur V23,black,electric,Johor
2026-02-05,jip,Chery,iCaur V23,black,electric,Selangor
2026-02-05,motokar,Dong Feng,Box E3,blue,electric,Pahang
2026-02-05,motokar,Dong Feng,Box E3,blue,electric,Pulau Pinang
2026-02-05,jip,Leapmotor,B10,grey,electric,Pulau Pinang
2026-02-05,jip,Leapmotor,B10,blue,electric,Rakan Niaga
2026-02-05,jip,Leapmotor,B10,purple,electric,Rakan Niaga
2026-02-05,jip,Leapmotor,C10,grey,electric,Rakan Niaga
2026-02-05,motokar,MG,S5,gold,electric,Melaka
2026-02-05,motokar,MG,S5,silver,electric,Rakan Niaga
2026-02-05,motokar,Porsche,Taycan,silver,electric,Rakan Niaga
2026-02-05,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-02-05,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-02-05,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-02-05,motokar,Proton,e.MAS 5,silver,electric,W.P. Kuala Lumpur
2026-02-05,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-02-05,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-02-05,motokar,Proton,e.MAS 5,grey,electric,Selangor
2026-02-05,motokar,Proton,e.MAS 5,grey,electric,Pahang
2026-02-05,motokar,Proton,e.MAS 5,yellow,electric,Selangor
2026-02-05,motokar,Proton,e.MAS 5,pink,electric,Perak
2026-02-05,jip,Proton,e.MAS 7,silver,electric,Selangor
2026-02-05,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-02-05,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-02-05,jip,Smart,Brabus,black,electric,W.P. Kuala Lumpur
2026-02-05,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-02-05,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-02-05,jip,Xpeng,G6,black,electric,Rakan Niaga
2026-02-05,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-02-05,jip,Xpeng,G6,white,electric,Selangor
2026-02-05,jip,Xpeng,G6,purple,electric,Melaka
2026-02-05,jip,Xpeng,G6,white,electric,Rakan Niaga
2026-02-05,jip,Xpeng,G6,silver,electric,Rakan Niaga
2026-02-05,window_van,Xpeng,X9,silver,electric,Rakan Niaga
2026-02-05,window_van,Xpeng,X9,silver,electric,Selangor
2026-02-05,window_van,Xpeng,X9,white,electric,Rakan Niaga
2026-02-05,window_van,Xpeng,X9,black,electric,Selangor
2026-02-05,window_van,Xpeng,X9,black,electric,Rakan Niaga
2026-02-05,window_van,Zeekr,009,black,electric,Rakan Niaga
2026-02-05,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-02-05,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-02-05,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-02-05,jip,Zeekr,7X,black,electric,W.P. Kuala Lumpur
2026-02-05,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-02-05,jip,Zeekr,7X,white,electric,Perak
2026-02-06,motokar,BMW,i7,black,electric,Rakan Niaga
2026-02-06,jip,BMW,iX,white,electric,Pahang
2026-02-06,jip,BMW,iX2,grey,electric,Selangor
2026-02-06,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-02-06,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-02-06,jip,BYD,Atto 3,black,electric,Negeri Sembilan
2026-02-06,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-02-06,motokar,BYD,M6,black,electric,Rakan Niaga
2026-02-06,motokar,BYD,M6,blue,electric,W.P. Kuala Lumpur
2026-02-06,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-02-06,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-02-06,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-02-06,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-02-06,motokar,BYD,Seal,grey,electric,Rakan Niaga
2026-02-06,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-02-06,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-02-06,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-02-06,jip,Chery,iCaur 03,black,electric,W.P. Kuala Lumpur
2026-02-06,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-02-06,jip,Chery,iCaur 03,black,electric,Selangor
2026-02-06,jip,Chery,iCaur 03,green,electric,Rakan Niaga
2026-02-06,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-02-06,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-02-06,jip,Chery,iCaur V23,white,electric,Johor
2026-02-06,jip,Chery,iCaur V23,black,electric,Johor
2026-02-06,jip,Chery,iCaur V23,black,electric,W.P. Kuala Lumpur
2026-02-06,jip,Chery,iCaur V23,green,electric,Johor
2026-02-06,motokar,Dong Feng,Box E3,purple,electric,Rakan Niaga
2026-02-06,motokar,Dong Feng,Box E3,silver,electric,Pulau Pinang
2026-02-06,motokar,Great Wall,Ora,black,electric,Rakan Niaga
2026-02-06,motokar,Great Wall,Ora,beige,electric,Rakan Niaga
2026-02-06,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-02-06,jip,Leapmotor,B10,white,electric,Rakan Niaga
2026-02-06,jip,Leapmotor,C10,green,electric,W.P. Kuala Lumpur
2026-02-06,jip,Leapmotor,C10,grey,electric,W.P. Kuala Lumpur
2026-02-06,jip,Leapmotor,C10,white,electric,W.P. Kuala Lumpur
2026-02-06,jip,Leapmotor,C10,grey,electric,Rakan Niaga
2026-02-06,jip,Leapmotor,C10,white,electric,Rakan Niaga
2026-02-06,jip,Lotus,Eletre,black,electric,W.P. Kuala Lumpur
2026-02-06,motokar,MG,MG4,white,electric,Rakan Niaga
2026-02-06,motokar,MG,S5,gold,electric,Rakan Niaga
2026-02-06,motokar,MG,S5,silver,electric,Rakan Niaga
2026-02-06,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-02-06,motokar,Proton,e.MAS 5,white,electric,Selangor
2026-02-06,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-02-06,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-02-06,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-02-06,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-02-06,motokar,Proton,e.MAS 5,white,electric,W.P. Kuala Lumpur
2026-02-06,motokar,Proton,e.MAS 5,grey,electric,Sabah
2026-02-06,motokar,Proton,e.MAS 5,pink,electric,Johor
2026-02-06,motokar,Proton,e.MAS 5,silver,electric,W.P. Kuala Lumpur
2026-02-06,jip,Proton,e.MAS 7,silver,electric,Johor
2026-02-06,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-02-06,jip,Smart,Brabus,red,electric,Rakan Niaga
2026-02-06,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-02-06,motokar,Tesla,Model 3,red,electric,Melaka
2026-02-06,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-02-06,jip,Volvo,EX90,black,electric,Rakan Niaga
2026-02-06,jip,Xpeng,G6,black,electric,W.P. Kuala Lumpur
2026-02-06,jip,Xpeng,G6,grey,electric,Rakan Niaga
2026-02-06,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-02-06,jip,Xpeng,G6,silver,electric,Rakan Niaga
2026-02-06,window_van,Xpeng,X9,black,electric,Selangor
2026-02-06,window_van,Zeekr,009,white,electric,W.P. Kuala Lumpur
2026-02-06,window_van,Zeekr,009,white,electric,Rakan Niaga
2026-02-06,window_van,Zeekr,009,black,electric,Pulau Pinang
2026-02-06,window_van,Zeekr,009,black,electric,W.P. Kuala Lumpur
2026-02-06,jip,Zeekr,7X,blue,electric,W.P. Kuala Lumpur
2026-02-06,jip,Zeekr,7X,black,electric,W.P. Kuala Lumpur
2026-02-06,jip,Zeekr,7X,black,electric,Selangor
2026-02-06,jip,Zeekr,7X,green,electric,Rakan Niaga
